time,i,j,lat,lon,RH;;;;;
2025-01-20_09:00:00;44;41;341.841;-118.611;96,36
2025-01-20_10:00:00;44;41;341.841;-118.611;99,15
2025-01-20_11:00:00;44;41;341.841;-118.611;100,00
2025-01-20_12:00:00;44;41;341.841;-118.611;100,00
2025-01-20_13:00:00;44;41;341.841;-118.611;54,73
2025-01-20_14:00:00;44;41;341.841;-118.611;42,41
2025-01-20_15:00:00;44;41;341.841;-118.611;37,66
2025-01-20_16:00:00;44;41;341.841;-118.611;33,30
2025-01-20_17:00:00;44;41;341.841;-118.611;25,08
2025-01-20_18:00:00;44;41;341.841;-118.611;19,02
2025-01-20_19:00:00;44;41;341.841;-118.611;14,36
2025-01-20_20:00:00;44;41;341.841;-118.611;12,49
2025-01-20_21:00:00;44;41;341.841;-118.611;11,50
2025-01-20_22:00:00;44;41;341.841;-118.611;11,24
2025-01-20_23:00:00;44;41;341.841;-118.611;10,46
2025-01-21_00:00:00;44;41;341.841;-118.611;10,66
2025-01-21_01:00:00;44;41;341.841;-118.611;9,91
2025-01-21_02:00:00;44;41;341.841;-118.611;10,90
2025-01-21_03:00:00;44;41;341.841;-118.611;11,50
2025-01-21_04:00:00;44;41;341.841;-118.611;11,58
2025-01-21_05:00:00;44;41;341.841;-118.611;11,64
2025-01-21_06:00:00;44;41;341.841;-118.611;13,36
2025-01-21_07:00:00;44;41;341.841;-118.611;14,00
2025-01-21_08:00:00;44;41;341.841;-118.611;13,57
2025-01-21_09:00:00;44;41;341.841;-118.611;13,08
2025-01-21_10:00:00;44;41;341.841;-118.611;12,29
2025-01-21_11:00:00;44;41;341.841;-118.611;12,57
2025-01-21_12:00:00;44;41;341.841;-118.611;12,85
2025-01-21_13:00:00;44;41;341.841;-118.611;12,21
2025-01-21_14:00:00;44;41;341.841;-118.611;12,01
2025-01-21_15:00:00;44;41;341.841;-118.611;11,85
2025-01-21_16:00:00;44;41;341.841;-118.611;11,79
2025-01-21_17:00:00;44;41;341.841;-118.611;10,93
2025-01-21_18:00:00;44;41;341.841;-118.611;10,12
2025-01-21_19:00:00;44;41;341.841;-118.611;9,06
2025-01-21_20:00:00;44;41;341.841;-118.611;8,46
2025-01-21_21:00:00;44;41;341.841;-118.611;6,85
2025-01-21_22:00:00;44;41;341.841;-118.611;6,30
2025-01-21_23:00:00;44;41;341.841;-118.611;5,73
2025-01-22_00:00:00;44;41;341.841;-118.611;5,55
2025-01-22_01:00:00;44;41;341.841;-118.611;5,97
2025-01-22_02:00:00;44;41;341.841;-118.611;6,26
2025-01-22_03:00:00;44;41;341.841;-118.611;5,91
2025-01-22_04:00:00;44;41;341.841;-118.611;6,38
2025-01-22_05:00:00;44;41;341.841;-118.611;6,14
2025-01-22_06:00:00;44;41;341.841;-118.611;6,62
2025-01-22_07:00:00;44;41;341.841;-118.611;7,17
2025-01-22_08:00:00;44;41;341.841;-118.611;7,53
2025-01-22_09:00:00;44;41;341.841;-118.611;7,46
2025-01-22_10:00:00;44;41;341.841;-118.611;7,30
2025-01-22_11:00:00;44;41;341.841;-118.611;7,24
2025-01-22_12:00:00;44;41;341.841;-118.611;7,29
2025-01-22_13:00:00;44;41;341.841;-118.611;7,43
2025-01-22_14:00:00;44;41;341.841;-118.611;7,68
2025-01-22_15:00:00;44;41;341.841;-118.611;7,93
2025-01-22_16:00:00;44;41;341.841;-118.611;7,48
2025-01-22_17:00:00;44;41;341.841;-118.611;6,67
2025-01-22_18:00:00;44;41;341.841;-118.611;5,90
2025-01-22_19:00:00;44;41;341.841;-118.611;5,33
2025-01-22_20:00:00;44;41;341.841;-118.611;5,03
2025-01-22_21:00:00;44;41;341.841;-118.611;4,90
2025-01-22_22:00:00;44;41;341.841;-118.611;4,75
2025-01-22_23:00:00;44;41;341.841;-118.611;4,38
2025-01-23_00:00:00;44;41;341.841;-118.611;4,06
2025-01-23_01:00:00;44;41;341.841;-118.611;3,74
2025-01-23_02:00:00;44;41;341.841;-118.611;4,64
2025-01-23_03:00:00;44;41;341.841;-118.611;5,24
2025-01-23_04:00:00;44;41;341.841;-118.611;5,22
2025-01-23_05:00:00;44;41;341.841;-118.611;5,09
2025-01-23_06:00:00;44;41;341.841;-118.611;5,11
2025-01-23_07:00:00;44;41;341.841;-118.611;5,19
2025-01-23_08:00:00;44;41;341.841;-118.611;5,14
2025-01-23_09:00:00;44;41;341.841;-118.611;5,81
2025-01-23_10:00:00;44;41;341.841;-118.611;5,86
2025-01-23_11:00:00;44;41;341.841;-118.611;5,76
2025-01-23_12:00:00;44;41;341.841;-118.611;6,01
2025-01-23_13:00:00;44;41;341.841;-118.611;6,41
2025-01-23_14:00:00;44;41;341.841;-118.611;6,59
2025-01-23_15:00:00;44;41;341.841;-118.611;6,70
2025-01-23_16:00:00;44;41;341.841;-118.611;6,69
2025-01-23_17:00:00;44;41;341.841;-118.611;5,99
2025-01-23_18:00:00;44;41;341.841;-118.611;5,49
2025-01-23_19:00:00;44;41;341.841;-118.611;4,62
2025-01-23_20:00:00;44;41;341.841;-118.611;4,54
2025-01-23_21:00:00;44;41;341.841;-118.611;4,00
2025-01-23_22:00:00;44;41;341.841;-118.611;4,67
2025-01-23_23:00:00;44;41;341.841;-118.611;4,29
2025-01-24_00:00:00;44;41;341.841;-118.611;4,12
2025-01-24_01:00:00;44;41;341.841;-118.611;4,17
2025-01-24_02:00:00;44;41;341.841;-118.611;4,72
2025-01-24_03:00:00;44;41;341.841;-118.611;5,47
2025-01-24_04:00:00;44;41;341.841;-118.611;5,49
2025-01-24_05:00:00;44;41;341.841;-118.611;6,10
2025-01-24_06:00:00;44;41;341.841;-118.611;7,34
2025-01-24_07:00:00;44;41;341.841;-118.611;7,80
2025-01-24_08:00:00;44;41;341.841;-118.611;7,75
2025-01-24_09:00:00;44;41;341.841;-118.611;7,65
2025-01-24_10:00:00;44;41;341.841;-118.611;7,66
2025-01-24_11:00:00;44;41;341.841;-118.611;7,86
2025-01-24_12:00:00;44;41;341.841;-118.611;7,70
2025-01-24_13:00:00;44;41;341.841;-118.611;7,03
2025-01-24_14:00:00;44;41;341.841;-118.611;6,95
2025-01-24_15:00:00;44;41;341.841;-118.611;7,23
2025-01-24_16:00:00;44;41;341.841;-118.611;7,40
2025-01-24_17:00:00;44;41;341.841;-118.611;6,80
2025-01-24_18:00:00;44;41;341.841;-118.611;6,37
2025-01-24_19:00:00;44;41;341.841;-118.611;5,71
2025-01-24_20:00:00;44;41;341.841;-118.611;4,98
2025-01-24_21:00:00;44;41;341.841;-118.611;4,62
2025-01-24_22:00:00;44;41;341.841;-118.611;4,60
2025-01-24_23:00:00;44;41;341.841;-118.611;9,37
2025-01-25_00:00:00;44;41;341.841;-118.611;9,26
2025-01-25_01:00:00;44;41;341.841;-118.611;11,58
2025-01-25_02:00:00;44;41;341.841;-118.611;20,57
2025-01-25_03:00:00;44;41;341.841;-118.611;24,02
2025-01-25_04:00:00;44;41;341.841;-118.611;21,30
2025-01-25_05:00:00;44;41;341.841;-118.611;18,83
2025-01-25_06:00:00;44;41;341.841;-118.611;18,18
2025-01-25_07:00:00;44;41;341.841;-118.611;36,42
2025-01-25_08:00:00;44;41;341.841;-118.611;80,26
2025-01-25_09:00:00;44;41;341.841;-118.611;59,58
2025-01-25_10:00:00;44;41;341.841;-118.611;79,80
2025-01-25_11:00:00;44;41;341.841;-118.611;81,18
2025-01-25_12:00:00;44;41;341.841;-118.611;83,01
2025-01-25_13:00:00;44;41;341.841;-118.611;79,65
2025-01-25_14:00:00;44;41;341.841;-118.611;64,55
2025-01-25_15:00:00;44;41;341.841;-118.611;41,21
2025-01-25_16:00:00;44;41;341.841;-118.611;29,80
2025-01-25_17:00:00;44;41;341.841;-118.611;40,24
2025-01-25_18:00:00;44;41;341.841;-118.611;58,22
2025-01-25_19:00:00;44;41;341.841;-118.611;58,30
2025-01-25_20:00:00;44;41;341.841;-118.611;55,63
2025-01-25_21:00:00;44;41;341.841;-118.611;54,57
2025-01-25_22:00:00;44;41;341.841;-118.611;59,38
2025-01-25_23:00:00;44;41;341.841;-118.611;61,23
2025-01-26_00:00:00;44;41;341.841;-118.611;55,32
2025-01-26_01:00:00;44;41;341.841;-118.611;58,51
2025-01-26_02:00:00;44;41;341.841;-118.611;59,45
2025-01-26_03:00:00;44;41;341.841;-118.611;66,36
2025-01-26_04:00:00;44;41;341.841;-118.611;69,36
2025-01-26_05:00:00;44;41;341.841;-118.611;70,32
2025-01-26_06:00:00;44;41;341.841;-118.611;69,84
2025-01-26_07:00:00;44;41;341.841;-118.611;73,35
2025-01-26_08:00:00;44;41;341.841;-118.611;75,11
2025-01-26_09:00:00;44;41;341.841;-118.611;76,69
2025-01-26_10:00:00;44;41;341.841;-118.611;77,90
2025-01-26_11:00:00;44;41;341.841;-118.611;76,21
2025-01-26_12:00:00;44;41;341.841;-118.611;75,81
2025-01-26_13:00:00;44;41;341.841;-118.611;75,40
2025-01-26_14:00:00;44;41;341.841;-118.611;76,07
2025-01-26_15:00:00;44;41;341.841;-118.611;79,35
2025-01-26_16:00:00;44;41;341.841;-118.611;73,94
2025-01-26_17:00:00;44;41;341.841;-118.611;59,36
2025-01-26_18:00:00;44;41;341.841;-118.611;51,57
2025-01-26_19:00:00;44;41;341.841;-118.611;48,24
2025-01-26_20:00:00;44;41;341.841;-118.611;57,82
2025-01-26_21:00:00;44;41;341.841;-118.611;56,96
2025-01-26_22:00:00;44;41;341.841;-118.611;56,13
2025-01-26_23:00:00;44;41;341.841;-118.611;58,13
2025-01-27_00:00:00;44;41;341.841;-118.611;60,14
2025-01-27_01:00:00;44;41;341.841;-118.611;61,17
2025-01-27_02:00:00;44;41;341.841;-118.611;62,58
2025-01-27_03:00:00;44;41;341.841;-118.611;63,91
2025-01-27_04:00:00;44;41;341.841;-118.611;67,23
2025-01-27_05:00:00;44;41;341.841;-118.611;73,76
2025-01-27_06:00:00;44;41;341.841;-118.611;78,83
2025-01-27_07:00:00;44;41;341.841;-118.611;75,94
2025-01-27_08:00:00;44;41;341.841;-118.611;72,87
2025-01-27_09:00:00;44;41;341.841;-118.611;67,75
2025-01-27_10:00:00;44;41;341.841;-118.611;63,96
2025-01-27_11:00:00;44;41;341.841;-118.611;64,95
2025-01-27_12:00:00;44;41;341.841;-118.611;64,64
2025-01-27_13:00:00;44;41;341.841;-118.611;63,60
2025-01-27_14:00:00;44;41;341.841;-118.611;65,24
2025-01-27_15:00:00;44;41;341.841;-118.611;64,66
2025-01-27_16:00:00;44;41;341.841;-118.611;65,19
2025-01-27_17:00:00;44;41;341.841;-118.611;56,11
2025-01-27_18:00:00;44;41;341.841;-118.611;53,73
2025-01-27_19:00:00;44;41;341.841;-118.611;44,41
2025-01-27_20:00:00;44;41;341.841;-118.611;42,88
2025-01-27_21:00:00;44;41;341.841;-118.611;40,33
2025-01-27_22:00:00;44;41;341.841;-118.611;38,69
2025-01-27_23:00:00;44;41;341.841;-118.611;34,33
2025-01-28_00:00:00;44;41;341.841;-118.611;33,13
2025-01-28_01:00:00;44;41;341.841;-118.611;39,52
2025-01-28_02:00:00;44;41;341.841;-118.611;45,61
2025-01-28_03:00:00;44;41;341.841;-118.611;56,94
2025-01-28_04:00:00;44;41;341.841;-118.611;59,76
2025-01-28_05:00:00;44;41;341.841;-118.611;46,63
2025-01-28_06:00:00;44;41;341.841;-118.611;45,07
2025-01-28_07:00:00;44;41;341.841;-118.611;49,33
2025-01-28_08:00:00;44;41;341.841;-118.611;47,38
2025-01-28_09:00:00;44;41;341.841;-118.611;42,04
2025-01-28_10:00:00;44;41;341.841;-118.611;40,35
2025-01-28_11:00:00;44;41;341.841;-118.611;41,61
2025-01-28_12:00:00;44;41;341.841;-118.611;41,69
2025-01-28_13:00:00;44;41;341.841;-118.611;41,60
2025-01-28_14:00:00;44;41;341.841;-118.611;42,85
2025-01-28_15:00:00;44;41;341.841;-118.611;44,88
2025-01-28_16:00:00;44;41;341.841;-118.611;44,70
2025-01-28_17:00:00;44;41;341.841;-118.611;38,23
2025-01-28_18:00:00;44;41;341.841;-118.611;34,96
2025-01-28_19:00:00;44;41;341.841;-118.611;33,45
2025-01-28_20:00:00;44;41;341.841;-118.611;30,04
2025-01-28_21:00:00;44;41;341.841;-118.611;39,32
2025-01-28_22:00:00;44;41;341.841;-118.611;36,52
2025-01-28_23:00:00;44;41;341.841;-118.611;44,72
2025-01-29_00:00:00;44;41;341.841;-118.611;45,89
2025-01-29_01:00:00;44;41;341.841;-118.611;40,15
2025-01-29_02:00:00;44;41;341.841;-118.611;46,80
2025-01-29_03:00:00;44;41;341.841;-118.611;55,99
2025-01-29_04:00:00;44;41;341.841;-118.611;70,88
2025-01-29_05:00:00;44;41;341.841;-118.611;69,53
2025-01-29_06:00:00;44;41;341.841;-118.611;71,70
2025-01-29_07:00:00;44;41;341.841;-118.611;72,51
2025-01-29_08:00:00;44;41;341.841;-118.611;71,35
2025-01-29_09:00:00;44;41;341.841;-118.611;73,11
2025-01-29_10:00:00;44;41;341.841;-118.611;73,04
2025-01-29_11:00:00;44;41;341.841;-118.611;49,17
2025-01-29_12:00:00;44;41;341.841;-118.611;46,08
2025-01-29_13:00:00;44;41;341.841;-118.611;44,12
2025-01-29_14:00:00;44;41;341.841;-118.611;45,62
2025-01-29_15:00:00;44;41;341.841;-118.611;48,40
2025-01-29_16:00:00;44;41;341.841;-118.611;47,70
2025-01-29_17:00:00;44;41;341.841;-118.611;47,15
2025-01-29_18:00:00;44;41;341.841;-118.611;48,03
2025-01-29_19:00:00;44;41;341.841;-118.611;41,83
2025-01-29_20:00:00;44;41;341.841;-118.611;36,19
2025-01-29_21:00:00;44;41;341.841;-118.611;33,50
2025-01-29_22:00:00;44;41;341.841;-118.611;41,34
2025-01-29_23:00:00;44;41;341.841;-118.611;57,49
2025-01-30_00:00:00;44;41;341.841;-118.611;62,21
2025-01-30_01:00:00;44;41;341.841;-118.611;66,96
2025-01-30_02:00:00;44;41;341.841;-118.611;72,32
2025-01-30_03:00:00;44;41;341.841;-118.611;77,13
2025-01-30_04:00:00;44;41;341.841;-118.611;82,04
2025-01-30_05:00:00;44;41;341.841;-118.611;81,90
2025-01-30_06:00:00;44;41;341.841;-118.611;82,55
2025-01-30_07:00:00;44;41;341.841;-118.611;80,40
2025-01-30_08:00:00;44;41;341.841;-118.611;79,93
2025-01-30_09:00:00;44;41;341.841;-118.611;81,24
2025-01-30_10:00:00;44;41;341.841;-118.611;85,83
2025-01-30_11:00:00;44;41;341.841;-118.611;91,07
2025-01-30_12:00:00;44;41;341.841;-118.611;91,59
2025-01-30_13:00:00;44;41;341.841;-118.611;91,78
2025-01-30_14:00:00;44;41;341.841;-118.611;92,16
2025-01-30_15:00:00;44;41;341.841;-118.611;89,52
2025-01-30_16:00:00;44;41;341.841;-118.611;83,18
2025-01-30_17:00:00;44;41;341.841;-118.611;77,09
2025-01-30_18:00:00;44;41;341.841;-118.611;74,31
2025-01-30_19:00:00;44;41;341.841;-118.611;68,74
2025-01-30_20:00:00;44;41;341.841;-118.611;63,04
2025-01-30_21:00:00;44;41;341.841;-118.611;59,48
2025-01-30_22:00:00;44;41;341.841;-118.611;61,47
2025-01-30_23:00:00;44;41;341.841;-118.611;63,87
2025-01-31_00:00:00;44;41;341.841;-118.611;65,37
2025-01-31_01:00:00;44;41;341.841;-118.611;67,42
2025-01-31_02:00:00;44;41;341.841;-118.611;66,72
2025-01-31_03:00:00;44;41;341.841;-118.611;69,75
2025-01-31_04:00:00;44;41;341.841;-118.611;74,77
2025-01-31_05:00:00;44;41;341.841;-118.611;78,89
2025-01-31_06:00:00;44;41;341.841;-118.611;83,28
2025-01-31_07:00:00;44;41;341.841;-118.611;85,19
2025-01-31_08:00:00;44;41;341.841;-118.611;84,46
2025-01-31_09:00:00;44;41;341.841;-118.611;81,94
2025-01-31_10:00:00;44;41;341.841;-118.611;75,82
2025-01-31_11:00:00;44;41;341.841;-118.611;61,04
2025-01-31_12:00:00;44;41;341.841;-118.611;60,11
2025-01-31_13:00:00;44;41;341.841;-118.611;68,66
2025-01-31_14:00:00;44;41;341.841;-118.611;76,80
2025-01-31_15:00:00;44;41;341.841;-118.611;77,79
2025-01-31_16:00:00;44;41;341.841;-118.611;70,66
2025-01-31_17:00:00;44;41;341.841;-118.611;53,18
2025-01-31_18:00:00;44;41;341.841;-118.611;45,01
2025-01-31_19:00:00;44;41;341.841;-118.611;36,46
2025-01-31_20:00:00;44;41;341.841;-118.611;32,62
2025-01-31_21:00:00;44;41;341.841;-118.611;32,01
2025-01-31_22:00:00;44;41;341.841;-118.611;54,84
2025-01-31_23:00:00;44;41;341.841;-118.611;47,68
